set,lens,photo,raw_file,cam_make,cam_model,lens_model,focal_length_mm,fnumber,iso,exposure_time,focus_distance
train,olympus_macro_lens,flower7,burst_23.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,flower7,burst_24.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,flower7,burst_25.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,flower7,burst_26.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,flower7,burst_27.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,flower7,burst_28.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,flower7,burst_29.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,flower7,burst_3.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,flower7,burst_4.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,flower7,burst_5.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,flower7,burst_6.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,flower7,burst_7.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,flower7,burst_8.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,flower7,burst_9.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,foam_headphones,burst_0.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_1.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_10.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_11.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_12.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_13.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_14.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_15.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_16.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_17.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_18.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_19.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_2.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_20.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_21.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_22.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_23.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_24.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_25.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_26.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_27.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_28.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_29.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_3.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_4.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_5.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_6.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_7.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_8.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,foam_headphones,burst_9.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,flower4,burst_0.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_1.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_10.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_11.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_12.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_13.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_14.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_15.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_16.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_17.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_18.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_19.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_2.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_20.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_21.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_22.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_23.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_24.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_25.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_26.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_27.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_28.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_29.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_3.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_4.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_5.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_6.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_7.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_8.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,flower4,burst_9.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.1,
train,olympus_macro_lens,leaf1,burst_0.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_1.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_10.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_11.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_12.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_13.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_14.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_15.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_16.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_17.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_18.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_19.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_2.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_20.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_21.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_22.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_23.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_24.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_25.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_26.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_27.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_28.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_29.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_3.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_4.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_5.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_6.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_7.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_8.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,leaf1,burst_9.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,keyboard2,burst_0.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_1.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_10.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_11.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_12.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_13.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_14.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_15.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_16.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_17.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_18.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_19.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_2.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_20.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_21.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_22.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_23.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_24.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_25.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_26.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_27.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_28.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_29.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_3.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_4.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_5.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_6.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_7.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_8.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,keyboard2,burst_9.rw2,Panasonic,DC-GX9,,60,4,1600,0.125,
train,olympus_macro_lens,key1,burst_0.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_1.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_10.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_11.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_12.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_13.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_14.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_15.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_16.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_17.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_18.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_19.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_2.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_20.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_21.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_22.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_23.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_24.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_25.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_26.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_27.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_28.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_29.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_3.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_4.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_5.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_6.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_7.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_8.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,key1,burst_9.rw2,Panasonic,DC-GX9,,60,4,1600,0.05,
train,olympus_macro_lens,dandelion,burst_0.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_1.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_10.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_11.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_12.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_13.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_14.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_15.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_16.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_17.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_18.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_19.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_2.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_20.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_21.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_22.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_23.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_24.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_25.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_26.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_27.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_28.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_29.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_3.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_4.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_5.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_6.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_7.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_8.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,dandelion,burst_9.rw2,Panasonic,DC-GX9,,60,3.5,1600,0.04,
train,olympus_macro_lens,keyboard1,burst_0.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_1.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_10.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_11.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_12.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_13.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_14.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_15.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_16.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_17.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_18.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_19.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_2.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_20.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_21.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_22.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_23.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_24.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_25.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_26.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_27.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_28.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_29.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_3.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_4.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_5.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_6.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_7.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_8.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,keyboard1,burst_9.rw2,Panasonic,DC-GX9,,60,4,1600,0.07692307692,
train,olympus_macro_lens,clothes_label,burst_0.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_1.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_10.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_11.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_12.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_13.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_14.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_15.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_16.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_17.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_18.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_19.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_2.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_20.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_21.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_22.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_23.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_24.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_25.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_26.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_27.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_28.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_29.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_3.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_4.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_5.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_6.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_7.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_8.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,clothes_label,burst_9.rw2,Panasonic,DC-GX9,,60,4,1600,0.01,
train,olympus_macro_lens,sponge1,burst_0.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,sponge1,burst_1.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,sponge1,burst_10.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,sponge1,burst_11.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,sponge1,burst_12.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
train,olympus_macro_lens,sponge1,burst_13.rw2,Panasonic,DC-GX9,,60,4,1600,0.06666666667,
